date,ticker,open,high,low,close,volume,ma5,ma20,ma60,rsi14,macd,macd_signal,macd_hist,bb_upper,bb_mid,bb_lower,bb_width,atr14,vol_ma20,vol_ratio,close_ma5_ratio,close_ma20_ratio,close_ma60_ratio,ma5_ma20_ratio,ret_1d,ret_3d,ret_5d,next_ret,label
2026-05-27,000660,2279000.0,2358000.0,2200000.0,2243000.0,7545783.0,1984200.0,1727250.0,1239633.3333333333,79.66455462551605,224019.22277936945,202846.8691582055,21172.35362116396,2274374.437399756,1727250.0,1180125.5626002436,0.6335208422634317,126920.71699303834,5548815.5,1.3598907730848142,0.13043040016127416,0.29859603415834424,0.8094060071526528,0.14876248371689105,0.09307992202729043,0.15618556701030917,0.2853868194842406,0.0,1
2026-02-04,051910,305500.0,319000.0,305500.0,318000.0,351475.0,314900.0,331475.0,355575.0,43.656037283686,-7944.837814463943,-5487.702030854143,-2457.1357836097995,365022.6899353741,331475.0,297927.3100646259,0.2024146010128913,16428.352266622114,399534.8,0.8797106034317912,0.009844395046046284,-0.040651632853156316,-0.10567390845813118,-0.05000377102345577,0.03752039151712894,0.024154589371980784,-0.10169491525423724,-0.018867924528301883,0
2026-02-05,051910,315500.0,320000.0,307500.0,312000.0,310333.0,308700.0,331325.0,354158.3333333333,41.769576483306565,-8503.877243330353,-6090.937073349385,-2412.9401699809678,365191.3180756338,331325.0,297458.6819243662,0.20442959677436826,16147.755676149105,394221.5,0.7872046552509185,0.010689990281826933,-0.058326416660378744,-0.11903809501400031,-0.06828642571493249,-0.018867924528301883,0.05227655986509272,-0.09037900874635574,-0.02564102564102566,0
2026-02-06,051910,303500.0,305500.0,297000.0,304000.0,266373.0,307400.0,330900.0,352566.6666666667,39.3292784374533,-9483.137454056705,-6769.37714949085,-2713.760304565855,365895.14252006984,330900.0,295904.85747993016,0.21151491399256478,16065.773127852739,393513.65,0.6769091745610348,-0.011060507482107962,-0.08129344212753098,-0.13775172544199688,-0.07101843457237833,-0.02564102564102566,-0.00815660685154973,-0.020933977455716568,0.021381578947368363,2
2026-02-09,051910,313000.0,315000.0,305000.0,310500.0,259118.0,310200.0,330350.0,351183.3333333333,42.27992854587075,-9623.775653867342,-7340.256850366149,-2283.5188035011934,366252.7854072633,330350.0,294447.2145927367,0.21736210326782698,15703.932190148973,389363.65,0.6654909876666709,0.0009671179883945502,-0.06008778568185258,-0.11584642399506428,-0.06099591342515509,0.021381578947368363,-0.02358490566037741,0.04721753794266448,0.033816425120772875,2
2026-02-10,051910,312000.0,324500.0,310500.0,321000.0,413203.0,313100.0,329275.0,349541.6666666667,46.78243341674157,-8786.682783019554,-7629.542036896831,-1157.1407461227236,364944.9803756604,329275.0,293605.0196243396,0.21665768962514864,15582.222747995474,386926.55,1.067910692610781,0.025231555413605777,-0.025130969554323923,-0.08165454762188584,-0.049123073418874785,0.033816425120772875,0.028846153846153744,0.047308319738988525,0.004672897196261738,1
2026-02-11,051910,324000.0,327000.0,318000.0,322500.0,393723.0,314000.0,328875.0,348125.0,47.41351874876065,-7911.049533403537,-7685.843536198173,-225.20599720536393,364660.29726018774,328875.0,293089.70273981226,0.21762248428848494,15112.063980281511,394379.85,0.9983344737313532,0.027070063694267565,-0.019384264538198415,-0.07360861759425497,-0.0452299505891296,0.004672897196261738,0.06085526315789469,0.014150943396226356,0.04341085271317824,2
2026-02-12,051910,325500.0,340000.0,324000.0,336500.0,576686.0,318900.0,328900.0,347033.3333333333,53.01397304596187,-6018.04855967703,-7352.284540893945,1334.2359812169143,364705.8654412933,328900.0,293094.1345587067,0.21773101514924464,15282.630838832833,409677.85,1.4076572604547697,0.05518971464408895,0.023107327455153648,-0.030352511766400858,-0.030404378230465157,0.04341085271317824,0.08373590982286627,0.07852564102564097,-0.03566121842496284,0
2026-02-13,051910,331000.0,336000.0,324000.0,324500.0,386073.0,323000.0,328450.0,345975.0,48.268785208138205,-5423.61134596332,-6966.54990190782,1542.9385559445,364239.5236067763,328450.0,292660.4763932237,0.21792981340707152,15083.871493201916,417004.1,0.9258254295341461,0.004643962848297267,-0.012026183589587403,-0.062070958884312466,-0.016593088750190277,-0.03566121842496284,0.010903426791277315,0.06743421052631571,0.03081664098613257,2
2026-02-19,051910,326500.0,336500.0,326000.0,334500.0,383082.0,327800.0,328300.0,345041.6666666667,52.1152660344536,-4098.355849794869,-6392.91109148523,2294.555241690361,363961.46379497065,328300.0,292638.53620502935,0.2172492463903177,14863.594957973208,421663.4,0.9085018998566154,0.020439292251372754,0.018885166006701093,-0.030551865716700988,-0.0015229972586049412,0.03081664098613257,0.037209302325581506,0.07729468599033806,0.007473841554558991,1
2026-02-20,051910,333500.0,341500.0,331500.0,337000.0,236523.0,331000.0,328200.0,344183.3333333333,53.05504244119855,-2813.9151522293687,-5677.111903634058,2863.196751404689,363751.9338433228,328200.0,292648.0661566772,0.21664798198246676,14516.19531811798,420101.5,0.5630139382982446,0.01812688821752273,0.026812918951858666,-0.020870660016464093,0.008531383302864182,0.007473841554558991,0.0014858841010401136,0.049844236760124616,-0.013353115727002929,0
2026-02-23,051910,339000.0,340000.0,332000.0,332500.0,232539.0,333000.0,328275.0,343608.3333333333,51.11059769343999,-2134.493920208188,-4968.588306948884,2834.094386740696,363856.56123612344,328275.0,292693.43876387656,0.21677898856826402,14050.752795395267,421112.85,0.5522011498817954,-0.0015015015015015232,0.012870306907318607,-0.03232847476535783,0.014393420150788261,-0.013353115727002929,0.024653312788905923,0.03100775193798455,0.0541353383458647,2
2026-02-24,051910,335000.0,351500.0,333500.0,350500.0,519344.0,335800.0,328275.0,343475.0,57.77661799333907,-141.96168520348147,-4003.2629825998038,3861.3012973963223,363856.56123612344,328275.0,292693.43876387656,0.21677898856826402,14404.270452867033,413856.0,1.2548905899636589,0.04377605717689104,0.06770238367222614,0.020452725817017292,0.022922854314218366,0.0541353383458647,0.04783258594917794,0.0416047548291234,0.10556348074179733,2
2026-02-25,051910,353000.0,401500.0,347500.0,387500.0,1099978.0,348400.0,329750.0,343883.3333333333,67.56619120218488,4372.323817266966,-2328.14562262645,6700.469439893416,371965.51847366086,329750.0,287534.48152633914,0.25604560105328805,17232.53684909082,441762.0,2.489978766847307,0.11222732491389209,0.17513267626990148,0.12683565162603605,0.05655799848369969,0.10556348074179733,0.14985163204747765,0.19414483821263473,0.006451612903225712,1
2026-02-26,051910,387500.0,393500.0,383000.0,390000.0,466977.0,359500.0,331775.0,343766.6666666667,68.10429482786074,8058.760335529863,-250.76443099518724,8309.52476652505,380904.90433534345,331775.0,282645.09566465655,0.29616399267782956,16751.641359870046,445108.45,1.0491308354177504,0.08484005563282326,0.17549544118755178,0.13449044894792972,0.0835656695049356,0.006451612903225712,0.1729323308270676,0.1659192825112108,0.07051282051282048,2
2026-02-27,051910,381000.0,424000.0,381000.0,417500.0,1146026.0,375600.0,335450.0,344133.3333333333,73.34332915494203,13048.888544020476,2409.1661640079456,10639.72238001253,397090.8144008497,335450.0,273809.1855991503,0.3675111903463985,18626.524119879326,486976.1,2.353351632657126,0.11155484558040474,0.24459681025488145,0.21319256102285933,0.11968996869876292,0.07051282051282048,0.1911554921540657,0.23887240356083095,-0.1353293413173653,0
2026-03-03,051910,402000.0,407000.0,360000.0,361000.0,956158.0,381300.0,335800.0,343916.6666666667,53.79329171214986,12302.705362136825,4387.874003633722,7914.831358503103,397935.6580394865,335800.0,273664.3419605135,0.3700753903483413,21403.200968459372,511949.35,1.8676808555377598,-0.05323891948596904,0.07504466944609889,0.049672885873515815,0.1354973198332341,-0.1353293413173653,-0.06838709677419352,0.08571428571428563,-0.14958448753462605,0
2026-03-04,051910,343000.0,347500.0,303000.0,307000.0,720462.0,372600.0,334000.0,342833.3333333333,42.21208583304618,7270.194830893073,4964.338169085593,2305.85666180748,397272.42685404123,334000.0,270727.57314595877,0.3788768075092289,24017.258042140846,526187.35,1.3692119356347128,-0.1760601180891036,-0.08083832335329344,-0.10452114730189588,0.11556886227544916,-0.14958448753462605,-0.21282051282051284,-0.12410841654778892,0.05700325732899025,2
2026-03-05,051910,334500.0,338500.0,321000.0,324500.0,550806.0,360000.0,334700.0,342050.0,46.25065746450206,4640.504872444028,4899.57150975728,-259.0666373132526,397222.31601596344,334700.0,272177.68398403656,0.3736021273735491,24551.739610559358,505566.35,1.0894831113660948,-0.0986111111111111,-0.030475052285628967,-0.05130828826195,0.07559008066925599,0.05700325732899025,-0.22275449101796407,-0.16258064516129034,0.006163328197226425,1
2026-03-06,051910,317500.0,328000.0,307500.0,326500.0,511510.0,347300.0,336200.0,341158.3333333333,46.70903255225541,2686.8673850843916,4457.030684822703,-1770.1632997383113,396380.06314386846,336200.0,276019.93685613154,0.3580015654007642,24262.329638376545,506494.15,1.0099030758795535,-0.05989058450906992,-0.028851873884592538,-0.04296636459122105,0.03301606186793582,0.006163328197226425,-0.09556786703601106,-0.1628205128205128,-0.08116385911179169,0
2026-03-09,051910,305000.0,310500.0,288000.0,300000.0,582831.0,323800.0,335875.0,339891.6666666667,41.64172646349188,-988.3399612525827,3367.956555607646,-4356.296516860229,396759.21388176084,335875.0,274990.78611823916,0.36254090886050366,25279.30609277822,518161.0,1.1248067685526313,-0.07350216182828906,-0.10681056940826206,-0.11736582734694878,-0.035950874581317405,-0.08116385911179169,-0.0228013029315961,-0.281437125748503,0.036666666666666625,2
2026-03-10,051910,320000.0,323000.0,305500.0,311000.0,279895.0,313800.0,335525.0,338716.6666666667,44.340977849394214,-2979.019905405352,2098.5612634050462,-5077.581168810399,396894.7604688172,335525.0,274155.2395311828,0.3658133401017343,25116.498514722633,514582.0,0.5439269154381614,-0.008922880815806278,-0.07309440429178149,-0.08182847020617046,-0.0647492735265629,0.036666666666666625,-0.04160246533127887,-0.13850415512465375,0.014469453376205754,2
2026-03-11,051910,321500.0,329500.0,312000.0,315500.0,217879.0,315500.0,335700.0,337533.3333333333,45.45250536484339,-4145.746130534739,849.6997846170892,-4995.445915151828,396819.88219883933,335700.0,274580.11780116067,0.3641339422033919,24643.89147795673,509959.3,0.42724782154183677,0.0,-0.06017277330950255,-0.06527750345644867,-0.06017277330950255,0.014469453376205754,-0.03369065849923425,0.027687296416938123,-0.030110935023771823,0
2026-03-12,051910,311000.0,313500.0,304000.0,306000.0,308065.0,311800.0,335800.0,336308.3333333333,43.47847110932654,-5770.437661555945,-474.3277046175176,-5296.109956938428,396718.3059514954,335800.0,274881.6940485046,0.3628249312179596,23705.042086674108,512043.9,0.6016378673781682,-0.018601667735728022,-0.08874329958308513,-0.09012067299353266,-0.07147111375818938,-0.030110935023771823,0.020000000000000018,-0.057010785824345156,-0.02777777777777779,0
2026-03-13,051910,295000.0,301500.0,294500.0,297500.0,273412.0,306000.0,335150.0,335000.0,41.73205922982866,-7655.646836440836,-1910.5915309821814,-5745.055305458654,397397.1686103071,335150.0,272902.8313896929,0.3714585624962381,22833.253366197383,512758.6,0.5332177753820219,-0.02777777777777779,-0.11233775921229305,-0.11194029850746268,-0.08697598090407277,-0.02777777777777779,-0.043408360128617374,-0.0888208269525268,-0.01848739495798324,0
2026-03-16,051910,296000.0,297500.0,288000.0,292000.0,325789.0,304400.0,333700.0,333775.0,40.595788444587846,-9484.165171904024,-3425.3062591665503,-6058.8589127374735,398496.9135067404,333700.0,268903.0864932596,0.3883542913199905,21880.878125754713,508387.9,0.6408276042761836,-0.04073587385019706,-0.12496254120467487,-0.12515916410755745,-0.08780341624213361,-0.01848739495798324,-0.0744849445324881,-0.026666666666666616,0.05308219178082196,2
2026-03-17,051910,300000.0,313500.0,300000.0,307500.0,256068.0,303700.0,332950.0,332708.3333333333,45.12998937654052,-9572.216116532974,-4654.688230639835,-4917.52788589314,398589.8507006224,332950.0,267310.1492993776,0.3942925406254538,21853.672545343663,501505.15,0.5105989439988802,0.012512347711557403,-0.0764379035891275,-0.07576706324358162,-0.08785102868298544,0.05308219178082196,0.004901960784313708,-0.0112540192926045,0.04065040650406515,2
2026-03-18,051910,314000.0,324000.0,312000.0,320000.0,278071.0,304600.0,332125.0,331891.6666666667,48.54118263688167,-8534.965818261844,-5430.743748164237,-3104.222070097607,397980.0491610173,332125.0,266269.9508389827,0.3965678534348049,21471.267363533403,486574.4,0.5714871148173846,0.050558108995403916,-0.03650733910425297,-0.03582996459688159,-0.08287542340986076,0.04065040650406515,0.07563025210084029,0.014263074484944571,-0.051562499999999956,0
2026-03-19,051910,308000.0,313000.0,303500.0,303500.0,207291.0,304100.0,331075.0,331050.0,44.59968153019892,-8941.280076673196,-6132.8510138660295,-2808.4290628071667,398043.10808138456,331075.0,264106.89191861544,0.4045494711553851,21116.176837566734,477635.3,0.43399430485979573,-0.0019730351857941697,-0.08328928490523291,-0.08322005739314298,-0.0814770067205316,-0.051562499999999956,0.03938356164383561,-0.008169934640522847,0.021416803953871577,2
2026-03-20,051910,310000.0,312500.0,306500.0,310000.0,214904.0,306600.0,329850.0,330150.0,46.44456502933169,-8639.204010452202,-6634.121613183264,-2005.0823972689377,397416.3377725921,329850.0,262283.6622274079,0.4096791740038932,20250.735634883396,469226.4,0.45799639576971796,0.01108936725375087,-0.060178869182962,-0.06103286384976525,-0.0704865848112779,0.021416803953871577,0.008130081300812941,0.04201680672268915,-0.06451612903225812,0
2026-03-23,051910,298000.0,299500.0,289000.0,290000.0,249892.0,306200.0,327500.0,329433.3333333333,41.82889839193616,-9899.523855886422,-7287.202061723897,-2612.3217941625253,397145.5310841981,327500.0,257854.4689158019,0.4253162203615151,20304.25451810601,469894.85,0.5318040834029145,-0.05290659699542788,-0.1145038167938931,-0.11970049580087017,-0.06503816793893125,-0.06451612903225812,-0.09375,-0.006849315068493178,0.08275862068965512,2
2026-03-24,051910,305000.0,315000.0,303000.0,314000.0,337381.0,307500.0,326575.0,329025.0,48.4495120373274,-8859.60893301142,-7601.683435981401,-1257.925497030018,396421.4566030375,326575.0,256728.54339696252,0.4277513992377707,20639.664909669864,475136.95,0.7100710647740615,0.021138211382113914,-0.03850570313098067,-0.045665223007370304,-0.05840924749291898,0.08275862068965512,0.034596375617792496,0.021138211382113914,0.01273885350318471,2
2026-03-25,051910,319500.0,323000.0,311500.0,318000.0,218075.0,307100.0,324950.0,328558.3333333333,49.481500477037805,-7624.8082506106,-7606.308398907241,-18.499851703359127,394002.0817933826,324950.0,255897.9182066174,0.42500127277047295,19986.831701836305,460073.5,0.474000349944085,0.03549332464995114,-0.021387905831666387,-0.03213533872726804,-0.054931527927373436,0.01273885350318471,0.02580645161290329,-0.006249999999999978,-0.012578616352201255,0
2026-03-26,051910,320000.0,326500.0,311000.0,314000.0,213175.0,309200.0,321275.0,328033.3333333333,48.437246395999374,-6889.567735902208,-7462.960266306235,573.3925304040267,384168.93849966786,321275.0,258381.06150033217,0.39152712473530676,19666.343723133712,415733.35,0.5127685811109453,0.015523932729624823,-0.02264415220605398,-0.04278020526369264,-0.03758462376468752,-0.012578616352201255,0.08275862068965512,0.034596375617792496,-0.0031847133757961776,1
2026-03-27,051910,304000.0,316500.0,298500.0,313000.0,239600.0,309800.0,317425.0,327483.3333333333,48.16358921041651,-6314.78308493807,-7233.324830032603,918.5417450945333,371880.73890785064,317425.0,262969.26109214936,0.3431093260319801,19547.319171481304,404364.5,0.5925347056925125,0.010329244673983107,-0.013940300858470533,-0.04422616927070078,-0.02402142238324012,-0.0031847133757961776,-0.0031847133757961776,0.00967741935483879,0.028753993610223683,2
2026-03-30,051910,299000.0,328500.0,297000.0,322000.0,387305.0,316200.0,312650.0,327250.0,50.854729468112204,-5074.541172246041,-6801.568098475291,1727.0269262292495,342237.328368746,312650.0,283062.671631254,0.18926805289458484,20401.08208780407,366428.45,1.0569730598156337,0.01834282099936746,0.02990564529026063,-0.016042780748663055,0.0113545498160883,0.028753993610223683,0.012578616352201255,0.1103448275862069,-0.0714285714285714,0
2026-03-31,051910,319000.0,321000.0,297500.0,299000.0,473765.0,313200.0,309550.0,326591.6666666667,44.49699861897388,-5879.7699737295625,-6617.208473526145,737.4384997965826,329716.5564735281,309550.0,289383.4435264719,0.13029595524812207,20693.861938675207,342308.8,1.3840281056169168,-0.045338441890166004,-0.034081731545792304,-0.08448368247811999,0.0117913099660798,-0.0714285714285714,-0.047770700636942665,-0.047770700636942665,0.045150501672240884,2
2026-04-01,051910,314500.0,315500.0,302500.0,312500.0,322039.0,312100.0,309825.0,326250.0,48.56186799797487,-5366.71823729953,-6367.110426280822,1000.3921889812918,329994.9652949627,309825.0,289655.0347050373,0.13020230965843743,20394.300371626978,322387.65,0.9989185379774937,0.001281640499839698,0.00863390623739213,-0.04214559386973182,0.007342854837408153,0.045150501672240884,-0.0015974440894568342,-0.01729559748427678,-0.03359999999999996,0
2026-04-02,051910,316000.0,326500.0,298000.0,302000.0,438492.0,309700.0,308700.0,325908.3333333333,45.75507970773308,-5741.202281551843,-6241.928797335027,500.72651578318437,327959.80269888556,308700.0,289440.19730111444,0.12478006283696505,20973.278916510764,316771.95,1.384251351800562,-0.02486277042299001,-0.021703919663103366,-0.07335907335907332,0.0032393909944929966,-0.03359999999999996,-0.06211180124223603,-0.03821656050955413,0.008278145695364225,1
2026-04-03,051910,309500.0,311500.0,299500.0,304500.0,241336.0,308000.0,307600.0,325483.3333333333,46.54725209699181,-5769.744455463951,-6147.491928960812,377.74747349686095,325100.28571195336,307600.0,290099.71428804664,0.1137859929255745,20332.33042247428,303263.25,0.7957970509120377,-0.011363636363636354,-0.01007802340702213,-0.06446822673972041,0.0013003901170351995,0.008278145695364225,0.018394648829431537,-0.027156549520766737,0.0410509031198687,2
2026-04-06,051910,303500.0,320500.0,303500.0,317000.0,299795.0,307000.0,308450.0,325291.6666666667,50.44407692559179,-4729.20348681428,-5863.834240531506,1134.630753717226,326042.327873252,308450.0,290857.672126748,0.11406923568326784,20094.306820868973,289111.45,1.036953050458569,0.032573289902280145,0.027719241368131087,-0.025489944921224583,-0.004700923974712223,0.0410509031198687,0.014399999999999968,-0.01552795031055898,0.020504731861198833,2
2026-04-07,051910,316500.0,331000.0,315000.0,323500.0,313215.0,311900.0,309075.0,325358.3333333333,52.38785475420942,-3341.552260814584,-5359.377844588122,2017.8255837735378,327834.73080830317,309075.0,290315.26919169683,0.12139274162130982,19801.856333664044,290777.45,1.077163996038895,0.03719140750240468,0.04667151985763973,-0.0057116512563071264,0.009140176332605332,0.020504731861198833,0.07119205298013243,0.08193979933110374,0.06491499227202469,2
2026-04-08,051910,342000.0,346500.0,331000.0,344500.0,374125.0,318300.0,310525.0,325850.0,58.10528547511879,-541.0670864750282,-4395.715692965503,3854.648606490475,334737.5483995386,310525.0,286312.4516004614,0.15594588776773927,20030.295166973756,298589.75,1.25297335223329,0.08231228400879664,0.10941148055712091,0.05723492404480579,0.025038241687464824,0.06491499227202469,0.1313628899835797,0.10240000000000005,0.030478955007256836,2
2026-04-09,051910,353500.0,367000.0,348500.0,355000.0,717366.0,328900.0,312975.0,326558.3333333333,60.64968916152856,2496.818073893315,-3017.208939593739,5514.027013487054,343857.80265778996,312975.0,282092.19734221004,0.19734996506296004,20206.702655047062,319054.8,2.2484099910109485,0.07935542718151423,0.13427590063104078,0.08709521014622212,0.05088265835929384,0.030478955007256836,0.11987381703470024,0.17549668874172175,0.0028169014084507005,1
2026-04-10,051910,359500.0,362500.0,351500.0,356000.0,283205.0,339200.0,315900.0,327133.3333333333,60.89328702719976,4928.245842570555,-1428.1179831608804,6356.363825731436,351140.0340521969,315900.0,280659.9659478031,0.2231087942525919,19549.081036829415,319544.45,0.8862773238590124,0.04952830188679247,0.12693890471668245,0.0882412879559813,0.07375751820196275,0.0028169014084507005,0.10046367851622873,0.1691297208538587,-0.0449438202247191,0
2026-04-13,051910,344000.0,345000.0,336000.0,340000.0,264626.0,343800.0,318300.0,327091.6666666667,55.02403922979786,5500.694996462204,-42.355387236263596,5543.050383698467,353239.08985649166,318300.0,283360.91014350834,0.21953559444858095,19581.289534198742,316486.3,0.8361372988341044,-0.01105293775450844,0.06817467797675159,0.03946396270158714,0.08011310084825629,-0.0449438202247191,-0.013062409288824406,0.0725552050473186,0.004411764705882337,1
2026-04-14,051910,346000.0,350500.0,340500.0,341500.0,164618.0,347400.0,320000.0,327275.0,55.45749384963155,6006.167182599951,1167.3491267309794,4838.818055868972,355965.26101670886,320000.0,284034.73898329114,0.22478288135443036,18932.62599604169,311913.8,0.5277676075890199,-0.0169833045480714,0.06718749999999996,0.04346497593766707,0.08562500000000006,0.004411764705882337,-0.038028169014084456,0.0556414219474497,0.03660322108345526,2
2026-04-15,051910,349500.0,363000.0,348000.0,354000.0,322452.0,349300.0,321700.0,327575.0,59.00330401944109,7330.897047151171,2400.0587108150175,4930.838336336154,360599.1002466638,321700.0,282800.8997533362,0.24183463006940495,19116.009853467283,314132.85,1.026482903650478,0.013455482393358142,0.10040410320174065,0.080668549187209,0.08579421821572897,0.03660322108345526,-0.005617977528089901,0.027576197387518153,0.009887005649717562,1
2026-04-16,051910,360500.0,365000.0,351500.0,357500.0,218360.0,349800.0,324400.0,327975.0,59.9643203180233,8564.450108584191,3632.9369903688525,4931.513118215338,365315.27831996256,324400.0,283484.72168003744,0.25225202416746334,18714.866292505332,314686.3,0.6938973828857501,0.022012578616352307,0.10203452527743528,0.09002210534339516,0.07829839704069053,0.009887005649717562,0.05147058823529416,0.007042253521126751,0.006993006993007089,1
2026-04-17,051910,357500.0,362000.0,352500.0,360000.0,188824.0,350600.0,326900.0,328350.0,60.673447960425634,9632.738688241516,4832.897329943386,4799.84135829813,370040.00463606836,326900.0,283759.99536393164,0.2639339531114614,18056.66155732638,313382.3,0.6025356250177499,0.02681118083285794,0.10125420617925962,0.09639104613978988,0.07249923524013457,0.006993006993007089,0.05417276720351394,0.011235955056179803,0.015277777777777724,2
