ticker,company,기준일,종가,신호,신뢰도,P_매도,P_관망,P_매수,RSI,BB위치,bb_upper,bb_lower,atr14
005930,삼성전자,2026-06-08,295500,매수,86.0,7.5,6.4,86.0,52.0,45%,354242.8666895779,247357.13331042213,20635.79048850503
000660,SK하이닉스,2026-06-08,1911000,매수,86.5,7.0,6.5,86.5,51.5,38%,2451140.50923562,1578459.4907643804,137466.83354182335
005380,현대차,2026-06-08,639000,매수,69.8,22.0,8.2,69.8,49.0,29%,758327.2098122449,591172.7901877551,51851.58010036109
035420,NAVER,2026-06-08,279000,매수,49.3,25.4,25.3,49.3,69.7,98%,281529.61859334446,161710.38140665556,21289.556804116128
051910,LG화학,2026-06-08,321000,매수,82.1,11.4,6.5,82.1,36.8,11%,419973.1118012972,308426.8881987028,23586.715319342075
006400,삼성SDI,2026-06-08,503000,매수,93.2,5.1,1.8,93.2,34.7,-19%,711409.5885163299,536190.4114836701,46349.28857395642
035720,카카오,2026-06-08,38600,매수,53.2,22.7,24.1,53.2,32.8,1%,46005.31998634781,38504.68001365219,2350.919743563861
000270,기아,2026-06-08,151400,매수,49.3,26.1,24.7,49.3,40.9,2%,180555.5708419793,150774.42915802074,9366.87794552678
105560,KB금융,2026-06-08,151500,매도,58.5,58.5,16.0,25.5,45.7,29%,166290.07232375938,145549.92767624062,7556.295743160405
055550,신한지주,2026-06-08,97100,매도,46.1,46.1,17.3,36.6,50.4,57%,102674.45901911437,89735.54098088565,4589.250163032975
012330,현대모비스,2026-06-08,612000,매수,77.0,10.5,12.5,77.0,50.1,40%,804080.3037089491,482719.6962910509,66422.25819310904
028260,삼성물산,2026-06-08,408500,매수,70.9,20.2,8.9,70.9,50.3,37%,501292.6808921388,355107.3191078612,43816.01773730853
066570,LG전자,2026-06-08,268000,매수,57.7,30.8,11.5,57.7,55.3,59%,373876.64606434846,113253.35393565152,37278.98937300173
003550,LG,2026-06-08,113900,매수,88.7,7.8,3.6,88.7,48.3,38%,150881.2857819248,90838.7142180752,14554.412512862697
017670,SK텔레콤,2026-06-08,106700,매도,54.6,54.6,10.4,35.0,54.5,63%,116492.2456357026,90127.7543642974,8569.30623863338
030200,KT,2026-06-08,53900,관망,42.9,27.0,42.9,30.1,37.7,31%,61373.65224754311,50616.34775245689,1884.34945694906
096770,SK이노베이션,2026-06-08,104600,매수,72.0,17.3,10.7,72.0,30.5,-9%,134831.34982642072,107048.6501735793,7085.607306033185
011200,HMM,2026-06-08,18650,관망,41.8,35.6,41.8,22.6,32.3,-22%,20646.285751741725,19011.714248258275,681.9405588230665
010950,S-Oil,2026-06-08,108500,매수,40.9,23.3,35.8,40.9,45.1,33%,117119.02064432076,104330.97935567924,6266.227480950801
