date,close,high,low,open,volume,ticker,usdkrw,vix,nasdaq,sp500,gold_usd,usdkrw_ret1d,nasdaq_ret1d,vix_ma5,ma5,ma20,ma60,rsi14,macd,macd_signal,macd_hist,bb_upper,bb_mid,bb_lower,bb_width,atr14,vol_ma20,vol_ratio,close_ma5_ratio,close_ma20_ratio,close_ma60_ratio,ma5_ma20_ratio,ret_1d,ret_3d,ret_5d,asset_type,next_ret,label
2024-10-24,228.8544464111328,229.10258628095696,226.71051430099084,228.26882480795348,31109500,AAPL,1377.3399658203125,19.079999923706055,18415.490234375,5809.85986328125,2734.89990234375,0.0005157238582493839,0.007596569436006506,18.584000396728516,231.99489135742186,228.16907348632813,223.09879659016926,52.23922869845738,2.183073999534372,2.1271169786164865,0.05595702091788546,235.70122636848046,228.16907348632813,220.6369206041758,0.06602255745762721,4.306363919780114,39877815.0,0.7801204755074971,-0.013536698708812245,0.0030037941353422415,0.025798659199119944,0.016767469020392722,-0.0008232869080260219,-0.024991483906533607,-0.0068059154567507996,us_stocks,0.003643102624613981,1
2024-10-25,229.6881866455078,231.48471683213373,227.86188088691335,228.03061417648678,38802300,AAPL,1376.3199462890625,20.329999923706055,18518.609375,5808.1201171875,2740.89990234375,-0.000740572085732305,0.005599587049413213,19.044000244140626,231.28223266601563,228.34872665405274,223.31885426839193,53.60127581848578,2.005036326985305,2.1027008482902505,-0.0976645213049454,235.84576027228954,228.34872665405274,220.85169303581594,0.0656630210125478,4.2575404930258465,40116630.0,0.9672372779069428,-0.006892211313134888,0.005865852685416284,0.028521247782603343,0.012846605518440857,0.003643102624613981,-0.018867042763902053,-0.01527661670341729,us_stocks,0.008599503947592568,1
2024-10-28,231.66339111328125,232.98349712196287,230.81972458948547,231.58399967772363,36087100,AAPL,1387.6600341796875,19.799999237060547,18567.189453125,5823.52001953125,2742.89990234375,0.008239427119545173,0.002623311348128654,19.329999923706055,230.6708190917969,228.36857833862305,223.54704717000325,56.74823167660409,2.000264873534377,2.082213653339076,-0.08194877980469917,235.89844041912875,228.36857833862305,220.83871625811736,0.06594481723611273,4.1888097775565045,39193890.0,0.9207327978927328,0.004302980435030079,0.01442760995679837,0.03630709528945686,0.010081250099827965,0.008599503947592568,0.011440543569218642,-0.013024292319133823,us_stocks,0.0011568082078778907,1
2024-10-29,231.93138122558594,232.5864741436605,230.59143496071306,231.36563017470797,35417200,AAPL,1381.969970703125,19.34000015258789,18712.75,5832.919921875,2768.39990234375,-0.004100473701345808,0.00783966508460976,19.55799980163574,230.236083984375,228.73880310058593,223.9546905517578,57.17265298454288,1.9951096426266588,2.064792851196593,-0.06968320856993415,236.20456162268465,228.73880310058593,221.2730445784872,0.0652775866700301,4.032111877941571,37800500.0,0.9369505694369122,0.007363299496207398,0.01395730886812463,0.03561743071411416,0.006545810607965219,0.0011568082078778907,0.013444942244755342,-0.009285043079239275,us_stocks,-0.015277974691205953,0
2024-10-30,228.387939453125,231.7328600109945,227.8420287171323,230.87925826342104,47070900,AAPL,1383.1800537109375,20.350000381469727,18607.9296875,5813.669921875,2788.5,0.0008756217815621969,-0.005601545069538139,19.779999923706054,230.10506896972657,228.90356826782227,224.33698501586915,50.16340348271434,1.6856666320881004,1.9889676073748945,-0.3033009752867941,236.1833123829537,228.90356826782227,221.62382415269084,0.06360533538397234,4.036200494406718,38510015.0,1.2223028217464988,-0.0074623715344032115,-0.0022526027820325423,0.01805745243910306,0.005248938279976967,-0.015277974691205953,-0.005660923234112936,-0.002860052617613351,us_stocks,-0.01820942684854887,0
2024-10-31,224.2291259765625,228.11995749798112,223.69313535160188,227.63359787833264,64370100,AAPL,1378.5699462890625,23.15999984741211,18095.150390625,5705.4501953125,2738.300048828125,-0.0033329770838630424,-0.027557031087636963,20.595999908447265,229.1800048828125,228.91548080444335,224.60716959635417,43.43312442651651,1.0922584504065753,1.8096257759812309,-0.7173673255746555,236.16374117128677,228.91548080444335,221.66722043759992,0.063326956668653,4.083243609200747,40026310.0,1.608194709929544,-0.021602577889731522,-0.020471987352765675,-0.0016831324684384308,0.001155553470824966,-0.01820942684854887,-0.03209080684260324,-0.020210751886642453,us_stocks,-0.013279682723741582,0
2024-11-01,221.25143432617188,223.67328184782377,218.6310779402587,219.32586653780092,65276700,AAPL,1372.9300537109375,21.8799991607666,18239.919921875,5728.7998046875,2738.60009765625,-0.004091118186136944,0.008000460240717544,20.905999755859376,227.4926544189453,228.72242889404296,224.77005869547526,39.36111790228564,0.37735346472291553,1.523171313729568,-1.1458178490066524,236.54822913993465,228.72242889404296,220.89662864815128,0.06843054512609285,4.191443925422393,41427890.0,1.5756703998200245,-0.02743482029656985,-0.03266402251845646,-0.015654328649130744,-0.005376711331040229,-0.013279682723741582,-0.046047873483003654,-0.03673132886175334,us_stocks,-0.0040376045849588316,1
2024-11-04,220.3581085205078,221.13230364643434,218.07523400035532,219.34570882983752,44944500,AAPL,1379.3399658203125,21.979999542236328,18179.98046875,5712.68994140625,2736.10009765625,0.004668782719155606,-0.0032861686554399583,21.341999816894532,225.23159790039062,228.73830871582032,224.86964518229166,38.20391347689395,-0.2583200608625873,1.166873038811137,-1.4251930996737243,236.49455626085796,228.73830871582032,220.98206117078269,0.0678176523082877,4.118926525450548,41699845.0,1.077809761642999,-0.02163768061547977,-0.036636627429662005,-0.020062897587295736,-0.015330666887925504,-0.0040376045849588316,-0.03515873452794671,-0.04880047096973239,us_stocks,0.006486287433985716,1
2024-11-05,221.78741455078125,222.28369429475046,219.49460455688452,220.14969745378525,28111300,AAPL,1372.8599853515625,20.489999771118164,18439.169921875,5782.759765625,2740.300048828125,-0.004697884951732179,0.014256860922954528,21.571999740600585,223.2028045654297,228.62317123413087,224.96757736206055,41.183407714488744,-0.6393923413323819,0.8056199627824332,-1.445012304114815,236.7131827201042,228.62317123413087,220.53315974815754,0.07077157964612796,4.023938183480219,41512625.0,0.6771747149210632,-0.006341273432491912,-0.029899666977977413,-0.014136093958824869,-0.02370873713036825,0.006486287433985716,-0.01088935888746434,-0.04373693038519122,us_stocks,-0.0032669283786925796,1
2024-11-06,221.06285095214844,224.387931303672,219.54423614319148,220.95366880237512,54561100,AAPL,1378.0,16.270000457763672,18983.470703125,5929.0400390625,2667.60009765625,0.0037440195673859034,0.029518724734147517,20.755999755859374,221.73778686523437,228.28470916748046,224.99156443277994,40.12718325213694,-0.9884666676161089,0.4468026367027248,-1.4352693043188336,237.01950091848767,228.28470916748046,219.54991741647325,0.07652542110999604,4.082492253265953,42561125.0,1.281946847034706,-0.003043847071027783,-0.03163531294614097,-0.017461603462939013,-0.02867875963362465,-0.0032669283786925796,-0.0008523487072423785,-0.03207300927761991,us_stocks,0.021372037763393914,2
2024-11-07,225.78741455078125,226.18444740932767,222.8990781242877,222.95862926675593,42137700,AAPL,1399.800048828125,15.199999809265137,19269.4609375,5973.10009765625,2698.39990234375,0.01582006446162909,0.0150652237858655,19.16399974822998,222.04944458007813,228.20728912353516,225.08684972127278,49.264447904726325,-0.873805107205385,0.18268108792110285,-1.056486195126488,237.0015956735731,228.20728912353516,219.41298257349723,0.07707296803545412,4.156713982116902,43258835.0,0.9740830977070927,0.016833953256546463,-0.010603844347162661,0.003112420074188993,-0.026983557655442025,0.021372037763393914,0.02463855796696568,0.006949536851789784,us_stocks,-0.0011881298656151174,1
2024-11-08,225.51914978027344,227.20835428792034,224.9726384261151,225.72780810336752,38328800,AAPL,1372.0799560546875,14.9399995803833,19286.779296875,5995.5400390625,2687.5,-0.019802894561008255,0.0008987464377530063,17.77599983215332,222.90298767089843,228.19040069580078,225.12803624471027,48.80896431642385,-0.7954126970414279,-0.012937669071403313,-0.7824750279700246,237.0039730065654,228.19040069580078,219.37682838503616,0.07724752911507379,4.019499830666069,43587315.0,0.8793567578090093,0.01173677453456845,-0.011706237016903986,0.0017372937732997862,-0.023171058067210093,-0.0011881298656151174,0.016825730337542533,0.019288984349859817,us_stocks,-0.012028588279958119,0
2024-11-11,222.8064727783203,224.26714170400084,220.0938084143074,223.57158868270503,42005600,AAPL,1397.199951171875,14.970000267028809,19298.759765625,6001.35009765625,2611.199951171875,0.018307967408414116,0.0006211751877069904,16.373999977111815,223.39266052246094,227.8517738342285,225.10200958251954,44.34423246064436,-0.9413254961053212,-0.1986152344781869,-0.7427102616271344,236.9419923723233,227.8517738342285,218.7615552961337,0.07979063217395278,4.119917083187495,43693490.0,0.9613697601175827,-0.0026240241857976576,-0.022142908835016795,-0.010197762376518038,-0.019570237425545534,-0.012028588279958119,0.007887448382493334,0.01111084259277284,us_stocks,0.0,1
2024-11-12,222.8064727783203,224.15783943194586,221.9420008205612,223.12444853772337,40398300,AAPL,1400.550048828125,14.710000038146973,19281.400390625,5983.990234375,2600.0,0.0023977224257989427,-0.000899507284966572,15.218000030517578,223.59647216796876,227.38659591674804,225.07862955729166,44.34423246064436,-1.044917284590099,-0.3678756445005693,-0.6770416400895296,236.50969695771838,227.38659591674804,218.2634948757777,0.08024308560659871,3.983911478058722,42475835.0,0.9510890133178076,-0.003533147826478178,-0.020142449997820555,-0.010094946745679345,-0.016668193362492367,0.0,-0.013202426620596674,0.004594752274844405,us_stocks,0.003969155952552539,1
2024-11-13,223.69082641601562,225.2111120360391,221.34580821096,222.58787261698694,48566200,AAPL,1406.6500244140625,14.020000457763672,19230.720703125,5985.3798828125,2580.800048828125,0.0043554142110391325,-0.0026284235830008607,14.768000030517578,224.1220672607422,227.06836547851563,225.05973281860352,46.204763242613325,-1.0436243240188219,-0.5030253804042198,-0.540598943614602,236.24077475817975,227.06836547851563,217.8959561988515,0.08078984723684006,3.975439502845892,43200035.0,1.1242166817688921,-0.0019241337990375529,-0.014874546947049594,-0.006082413701660405,-0.012975379514290841,0.003969155952552539,-0.008107175670177824,0.011887910847743655,us_stocks,0.013770445194280168,2
2024-11-14,226.77114868164062,227.41701609796436,223.57158960851197,223.59146688403666,44923900,AAPL,1399.0,14.3100004196167,19107.650390625,5949.169921875,2568.199951171875,-0.005438470324023226,-0.006399672399173273,14.59000015258789,224.31881408691407,226.88578872680665,225.093994140625,52.198811682410884,-0.7849944525353862,-0.5594191948304532,-0.22557525770493303,235.9283067560978,226.88578872680665,217.8432706975155,0.07970986706601763,3.966152859032071,43796540.0,1.0257408461946993,0.010932362515862604,-0.0005052764468385096,0.007450907552725816,-0.011313950751598134,0.013770445194280168,0.017794258191345058,0.004356904182709176,us_stocks,-0.014109245028521067,0
2024-11-15,223.5715789794922,225.4793879673537,222.84621765747355,224.96268496170848,47923700,AAPL,1400.8299560546875,16.139999389648438,18680.119140625,5870.6201171875,2565.699951171875,0.0013080457860525918,-0.022374872957156677,14.830000114440917,223.9292999267578,226.40179367065429,225.10586395263672,46.41380692640975,-0.8286547351338811,-0.6132663028911388,-0.2153884322427423,235.0575732059798,226.40179367065429,217.74601413532878,0.07646387773691433,3.963208442256,43871150.0,1.0923739177112977,-0.001597472717427384,-0.012500849243620382,-0.006815837429572036,-0.01092082224177604,-0.014109245028521067,0.0034339496139015324,-0.008635944232136317,us_stocks,0.01342227508118854,2
2024-11-18,226.57241821289062,228.28149999782985,223.74050538640262,223.8199993254601,44633700,AAPL,1394.3499755859375,15.579999923706055,18791.810546875,5893.6201171875,2610.60009765625,-0.004625815175312464,0.005979159201779272,14.952000045776368,224.68248901367187,225.99439163208007,225.12953440348306,51.808306119379594,-0.6140349637347526,-0.6134200350598616,-0.000614928674890991,233.76770480643273,225.99439163208007,218.2210784577274,0.06879208920376799,4.016545054833262,44290110.0,1.0077577138553053,0.008411555379839841,0.002557703209518536,0.006409127141983939,-0.005805022898727419,0.01342227508118854,0.01288202937529448,0.01690231611142301,us_stocks,0.0011402383381653447,1
2024-11-19,226.8307647705078,228.6988344551977,225.22105418122663,225.53901477922054,36211800,AAPL,1389.5,16.350000381469727,18987.470703125,5916.97998046875,2627.10009765625,-0.003478305784671787,0.010411990678702132,15.280000114440918,225.4873474121094,225.63067703247071,225.1518862406413,52.253942235261434,-0.4182791785410416,-0.5743918637560976,0.15611268521505606,232.4774697633652,225.63067703247071,218.78388430157622,0.06069026447063459,3.978061856200248,44158370.0,0.8200438557854377,0.005957839203913906,0.005318814594809762,0.007456648744537553,-0.0006352399516166285,0.0011402383381653447,0.00026289097715381793,0.018061827118422302,us_stocks,0.0031539298733094245,1
2024-11-20,227.54617309570312,228.47026163011822,224.45591660133283,226.61213834355198,35169600,AAPL,1392.1600341796875,17.15999984741211,18966.140625,5917.10986328125,2648.199951171875,0.0019143822811713562,-0.0011233764864474471,15.907999992370605,226.25841674804687,225.5558349609375,225.1720998128255,53.53529114309503,-0.20307293709404917,-0.500128078423688,0.29705514132963884,232.28347800708266,225.5558349609375,218.8281919147923,0.059653903853210365,3.9806535113849004,43302500.0,0.8121840540384504,0.005691529032001652,0.008824148287320144,0.01054337231322644,0.0031148907641029844,0.0031539298733094245,0.01777772530101207,0.017235157746332552,us_stocks,-0.0020959645440264962,1
2024-11-21,227.06924438476562,228.69883223369175,224.2770861035494,227.42695953023323,42108300,AAPL,1397.6199951171875,16.8700008392334,18972.419921875,5948.7099609375,2672.10009765625,0.0039219348375543195,0.00033107931651232825,16.420000076293945,226.3180358886719,225.46657485961913,225.20984064737956,52.52332437403538,-0.07019543213664292,-0.41414154916627904,0.3439461170296361,232.0628787951993,225.46657485961913,218.87027092403895,0.05851247742320295,4.012160127010431,43852440.0,0.9602270706031409,0.0033192604077885157,0.0071082355606117975,0.008256316562549326,0.003776440164502848,-0.0020959645440264962,0.0021927919373141425,0.0013145221729395917,us_stocks,0.0059075169290669916,1
2024-11-22,228.41065979003906,229.25526960886552,226.6121530455377,226.6121530455377,38168300,AAPL,1399.5999755859375,15.239999771118164,19003.650390625,5969.33984375,2709.89990234375,0.001416680124545655,0.0016460983300286003,16.24000015258789,227.28585205078124,225.4026985168457,225.21534805297853,55.094434942503405,0.141718319827703,-0.30296957536748265,0.44468789519518565,231.85746658884025,225.4026985168457,218.94793044485115,0.05727321025406576,3.914371301033102,43820740.0,0.8710099373036603,0.004948868260425288,0.013344832572927512,0.014187806313754825,0.008354618406641645,0.0059075169290669916,0.006965082629464714,0.02164443634846247,us_stocks,0.013050799709615646,2
2024-11-25,231.3916015625,231.76919395430343,228.28148292479264,229.99056458191066,90152800,AAPL,1403.510009765625,14.600000381469727,19054.83984375,5987.3701171875,2616.800048828125,0.002793679799866,0.0026936642209673956,16.044000244140626,228.24968872070312,225.38910903930665,225.2836062113444,60.24659841847818,0.54392851395815,-0.13358995750235614,0.6775184714605061,231.79203257065373,225.38910903930665,218.98618550795956,0.056816618679036965,3.883895567352937,46524025.0,1.9377687119719327,0.013765244804524013,0.02663168841111374,0.027112471492601875,0.01269173871616669,0.013050799709615646,0.016899552361091752,0.021269947099567865,us_stocks,0.009404476777311155,1
2024-11-26,233.56771850585938,234.07449047305911,231.84870566104107,231.84870566104107,45986200,AAPL,1395.56005859375,14.100000381469727,19174.30078125,6021.6298828125,2620.300048828125,-0.005664335214255134,0.006269322569991687,15.594000244140625,229.59707946777343,225.4709259033203,225.49119313557944,63.535654735737836,1.026445219781806,0.09841707795447627,0.9280281418273296,232.23763257944677,225.4709259033203,218.70421922719385,0.0600228756680403,3.7981093775819494,47052475.0,0.9773385990853829,0.017293944013966778,0.03591058390389046,0.035817475875538296,0.018300157982330534,0.009404476777311155,0.028618909349441335,0.029700352781367956,us_stocks,-0.0005530768936284902,1
2024-11-27,233.43853759765625,234.1937224347506,232.32565277909848,232.9814664022851,33498400,AAPL,1395.27001953125,14.100000381469727,19060.48046875,5998.740234375,2639.89990234375,-0.00020782986781109347,-0.005936086733931978,14.982000350952148,230.77555236816406,225.72345581054688,225.72838923136393,63.20136406847225,1.382482962780955,0.35523025491977206,1.0272527078611828,233.24196679590523,225.72345581054688,218.20494482518853,0.06661701114188813,3.6602493974441055,46373850.0,0.7223553791630413,0.011539286558585937,0.03417935348989487,0.03415675091886494,0.02238179696246312,-0.0005530768936284902,0.02201244815911374,0.025895247640463914,us_stocks,0.010215883411244464,2
2024-11-29,235.8233184814453,236.3002669685808,232.48464874765904,233.31931239062584,28481400,AAPL,1393.300048828125,13.510000228881836,19218.169921875,6032.3798828125,2657.0,0.003478705500957968,0.008273110081539414,,232.5263671875,226.30316543579102,225.98002141316732,66.68607950357543,1.8359140517260641,0.6513670142810305,1.1845470374450335,234.9714175838429,226.30316543579102,217.63491328773912,0.07660743172866784,3.6713471705496517,44579415.0,0.6388912909691614,0.014178827690912055,0.04206813911471974,0.04355826239294469,0.027499402139271822,0.010215883411244464,0.019152453628479282,0.03855244298010718,us_stocks,0.009522535772919394,1
2024-12-02,238.06895446777344,239.26133321145704,235.654388648958,235.76369091824088,48137100,AAPL,1399.8599853515625,13.34000015258789,19403.94921875,6047.14990234375,2634.89990234375,0.004708200885340519,0.009666856814682268,,234.45802612304686,227.1440414428711,226.29488728841145,69.60494506303506,2.3493832849744933,0.9909702684197231,1.35841301655477,236.88534866178784,227.1440414428711,217.40273422395435,0.08577206918603478,3.6667469842603233,43722435.0,1.1009702455958823,0.015401171819264148,0.048096850595352514,0.05202975339144977,0.0321997646678982,0.009522535772919394,0.019271652738266365,0.04228478078305331,us_stocks,0.0127718170011486,2
2024-12-03,241.10952758789062,241.21882985808793,237.3833345065081,238.28756099978403,38861000,AAPL,1401.06005859375,13.300000190734863,19480.91015625,6049.8798828125,2644.699951171875,0.000857280910051994,0.003966251232281781,,236.401611328125,228.18161239624024,226.65894088745117,73.04825427087444,2.9674532375861418,1.3862668622530068,1.581186375333135,239.15357830614911,228.18161239624024,217.20964648633137,0.09616871223484842,3.678800439068859,43418260.0,0.8950381705761585,0.01991490765784598,0.05665625313051481,0.063754761421986,0.036023932189639396,0.0127718170011486,0.032860855234861486,0.04199774736753259,us_stocks,0.001483670323441988,1
2024-12-04,241.46725463867188,242.56027739454964,239.7184333911867,241.32814402991647,44383900,AAPL,1411.6700439453125,13.449999809265137,19735.119140625,6086.490234375,2653.800048828125,0.007572826936635302,0.01304913283496889,,237.9815185546875,229.16560440063478,227.0421905517578,73.42962883650617,3.446415577870283,1.7982966053764622,1.648118972493821,241.15041059893252,229.16560440063478,217.18079820233703,0.10459515711044942,3.619017836518437,44231890.0,1.003436660744092,0.014647087324906494,0.0536801771374511,0.06353472917019642,0.03846962190120151,0.001483670323441988,0.023932901095489623,0.033821181211796336,us_stocks,0.0001234138976056176,1
2024-12-05,241.49705505371094,242.98753231090083,240.59284370740727,242.4410361127995,40033900,AAPL,1410.800048828125,13.539999961853027,19700.259765625,6075.10986328125,2626.60009765625,-0.0006162878648016124,-0.0017663625312623887,13.42800006866455,239.59322204589844,230.18731460571288,227.3837532043457,73.46331617413463,3.7847728225647472,2.1955918488141193,1.589180973750628,242.70698013601253,230.18731460571288,217.66764907541324,0.10877806669533065,3.5315657484452316,43505530.0,0.9202025581575491,0.007946105451379415,0.049132770271769655,0.062068206943008075,0.04086197128758773,0.0001234138976056176,0.014399612051900545,0.034520938740389084,us_stocks,-0.0008229105266140957,1
2024-12-06,241.29832458496094,243.0769692456264,240.5431549096241,241.36788746709487,36870600,AAPL,1399.989990234375,12.770000457763672,19859.76953125,6090.27001953125,2638.60009765625,-0.007662360518579048,0.008096835652052103,13.280000114440918,240.68822326660157,230.96286010742188,227.7201835632324,72.80044379571997,3.990883072922884,2.554650093635872,1.4362329792870119,244.19748235903154,230.96286010742188,217.7282378558122,0.11460389991234246,3.4602977904135943,43242175.0,0.8526536882106416,0.002534819984455927,0.04474946522887713,0.05962642752726488,0.042107909274488486,-0.0008229105266140957,0.0007830341627685922,0.023216559493655087,us_stocks,0.01610120119058589,2
2024-12-09,245.1835174560547,245.67041216886827,240.21525975684386,240.29475369946152,44649200,AAPL,1424.219970703125,14.1899995803833,19736.689453125,6052.85009765625,2664.89990234375,0.017307252650208937,-0.006197457524939054,13.45,242.11113586425782,231.94607849121093,228.1258341471354,77.14271417856078,4.416815229468256,2.927083120802349,1.4897321086659066,246.29205267361428,231.94607849121093,217.60010430880757,0.12370094183719481,3.602787406242938,43558195.0,1.0250470663442321,0.012689963973897544,0.0570711910757542,0.07477313287506715,0.043825088310049054,0.01610120119058589,0.015390338631810607,0.029884463533628614,us_stocks,0.004133592584227852,1
2024-12-10,246.19700622558594,246.6342152579071,243.78242549232758,245.32258816094367,36914800,AAPL,1426.5999755859375,14.180000305175781,19687.240234375,6034.91015625,2697.60009765625,0.001671093603355045,-0.0025054464613958327,13.626000022888183,243.12863159179688,233.11560516357423,228.6506098429362,78.12382372051201,4.781036789807246,3.2978738546033286,1.483162935203917,248.0904879488705,233.11560516357423,218.14072237827796,0.1284760217986144,3.549144717624123,43303655.0,0.8524638393687554,0.012620375534135864,0.0561155099540962,0.0767389004328598,0.0429530507886704,0.004133592584227852,0.019461732859763936,0.021100280393692827,us_stocks,-0.005165925234619118,1
