date,ticker,open,high,low,close,volume
2026-04-08,000660,1007000.0,1056000.0,992000.0,1033000.0,6709356.0
2026-04-09,000660,1015000.0,1025000.0,990000.0,998000.0,5026817.0
2026-04-10,000660,1030000.0,1042000.0,1024000.0,1027000.0,3134921.0
2026-04-13,000660,999000.0,1043000.0,996000.0,1040000.0,2769753.0
2026-04-14,000660,1092000.0,1128000.0,1078000.0,1103000.0,4754545.0
2026-04-15,000660,1165000.0,1173000.0,1130000.0,1136000.0,4093703.0
2026-04-16,000660,1141000.0,1161000.0,1130000.0,1155000.0,2901319.0
2026-04-17,000660,1149000.0,1155000.0,1121000.0,1128000.0,3578235.0
2026-04-20,000660,1148000.0,1175000.0,1141000.0,1166000.0,3748014.0
2026-04-21,000660,1196000.0,1228000.0,1193000.0,1224000.0,3516960.0
2026-04-22,000660,1227000.0,1233000.0,1195000.0,1223000.0,2894919.0
2026-04-23,000660,1220000.0,1267000.0,1183000.0,1225000.0,5343871.0
2026-04-24,000660,1237000.0,1242000.0,1193000.0,1222000.0,3127857.0
2026-04-27,000660,1253000.0,1317000.0,1249000.0,1292000.0,4563073.0
2026-04-28,000660,1313000.0,1328000.0,1296000.0,1300000.0,3002713.0
2026-04-29,000660,1284000.0,1317000.0,1281000.0,1293000.0,3001208.0
2026-04-30,000660,1312000.0,1325000.0,1286000.0,1286000.0,3342342.0
2026-05-04,000660,1339000.0,1450000.0,1333000.0,1447000.0,5776641.0
2026-05-06,000660,1590000.0,1614000.0,1557000.0,1601000.0,6631934.0
2026-05-07,000660,1622000.0,1665000.0,1567000.0,1654000.0,5860618.0
2026-05-08,000660,1591000.0,1689000.0,1591000.0,1686000.0,4278087.0
2026-05-11,000660,1833000.0,1949000.0,1826000.0,1880000.0,7433039.0
2026-05-12,000660,1944000.0,1967000.0,1804000.0,1835000.0,9160593.0
2026-05-13,000660,1781000.0,1990000.0,1781000.0,1976000.0,7126921.0
2026-05-14,000660,1976000.0,1994000.0,1937000.0,1970000.0,6040068.0
2026-05-15,000660,1950000.0,1995000.0,1789000.0,1819000.0,7485233.0
2026-05-18,000660,1780000.0,1897000.0,1731000.0,1840000.0,6481608.0
2026-05-19,000660,1791000.0,1823000.0,1740000.0,1745000.0,4575855.0
2026-05-20,000660,1743000.0,1778000.0,1690000.0,1745000.0,5535123.0
2026-05-21,000660,1801000.0,1954000.0,1796000.0,1940000.0,5096690.0
2026-05-22,000660,1942000.0,1952000.0,1912000.0,1941000.0,3135190.0
2026-05-26,000660,2008000.0,2087000.0,2006000.0,2052000.0,4903591.0
2026-05-27,000660,2279000.0,2358000.0,2200000.0,2243000.0,7545783.0
2026-05-28,000660,2243000.0,2243000.0,2243000.0,2243000.0,0.0
2025-11-10,051910,385500.0,401000.0,375500.0,397000.0,290167.0
2025-11-11,051910,401500.0,405000.0,392500.0,399500.0,396621.0
2025-11-12,051910,402500.0,404000.0,390000.0,393500.0,401469.0
2025-11-13,051910,393500.0,428500.0,393500.0,419500.0,676571.0
2025-11-14,051910,406500.0,420000.0,403000.0,407500.0,338108.0
2025-11-17,051910,413000.0,419500.0,398000.0,402000.0,264512.0
2025-11-18,051910,398000.0,405500.0,386500.0,388000.0,333994.0
2025-11-19,051910,394000.0,398500.0,378000.0,390500.0,206165.0
2025-11-20,051910,397500.0,399000.0,388500.0,388500.0,174417.0
2025-11-21,051910,377500.0,378000.0,362750.0,367000.0,315503.0
2025-11-24,051910,369000.0,370500.0,355000.0,358500.0,319529.0
2025-11-25,051910,365000.0,369000.0,359500.0,363000.0,251051.0
2025-11-26,051910,369500.0,397500.0,369000.0,397000.0,504358.0
2025-11-27,051910,394500.0,402500.0,386000.0,395500.0,457285.0
2025-11-28,051910,396500.0,396500.0,373000.0,374000.0,401535.0
2025-12-01,051910,378000.0,383500.0,367000.0,372000.0,213121.0
2025-12-02,051910,374500.0,376500.0,367500.0,371500.0,178062.0
2025-12-03,051910,373000.0,383000.0,372500.0,380000.0,193648.0
2025-12-04,051910,380000.0,383000.0,373500.0,376000.0,229061.0
2025-12-05,051910,376500.0,382000.0,372000.0,381500.0,275857.0
2025-12-08,051910,384000.0,387000.0,377500.0,386500.0,237724.0
2025-12-09,051910,383500.0,385000.0,378000.0,379500.0,176352.0
2025-12-10,051910,384500.0,388500.0,373500.0,376000.0,192669.0
2025-12-11,051910,379500.0,380500.0,365500.0,365500.0,278618.0
2025-12-12,051910,370000.0,373000.0,366500.0,371500.0,173965.0
2025-12-15,051910,362000.0,377000.0,361500.0,369000.0,150033.0
2025-12-16,051910,369500.0,370000.0,351500.0,354000.0,258691.0
2025-12-17,051910,356500.0,365000.0,354500.0,364000.0,182526.0
2025-12-18,051910,344000.0,347000.0,332500.0,333000.0,439388.0
2025-12-19,051910,335000.0,338500.0,324500.0,338500.0,344256.0
2025-12-22,051910,343000.0,351000.0,339000.0,346000.0,157106.0
2025-12-23,051910,348000.0,348000.0,342500.0,345500.0,143777.0
2025-12-24,051910,347500.0,349000.0,342500.0,346000.0,105513.0
2025-12-26,051910,343000.0,346000.0,335000.0,336000.0,145837.0
2025-12-29,051910,326000.0,339000.0,325000.0,338500.0,139537.0
2025-12-30,051910,334000.0,334500.0,330000.0,333000.0,193822.0
2026-01-02,051910,331000.0,331000.0,319500.0,322500.0,246623.0
2026-01-05,051910,318500.0,330000.0,318500.0,330000.0,222585.0
2026-01-06,051910,334000.0,334500.0,324500.0,328500.0,282451.0
2026-01-07,051910,326000.0,328500.0,315000.0,319500.0,282239.0
2026-01-08,051910,316500.0,317500.0,311000.0,315000.0,416599.0
2026-01-09,051910,317000.0,320000.0,307500.0,312500.0,280530.0
2026-01-12,051910,311000.0,322500.0,310000.0,321500.0,342118.0
2026-01-13,051910,323000.0,343000.0,318000.0,342500.0,461945.0
2026-01-14,051910,340500.0,341500.0,327500.0,330500.0,244657.0
2026-01-15,051910,331000.0,342500.0,330500.0,336000.0,270726.0
2026-01-16,051910,337000.0,343000.0,330500.0,333500.0,239548.0
2026-01-19,051910,329000.0,338500.0,323500.0,337500.0,289896.0
2026-01-20,051910,334000.0,345000.0,333000.0,339000.0,267761.0
2026-01-21,051910,334000.0,336500.0,323500.0,331000.0,212312.0
2026-01-22,051910,332000.0,357000.0,331000.0,350500.0,664481.0
2026-01-23,051910,359500.0,369000.0,350500.0,358000.0,541858.0
2026-01-26,051910,356000.0,358000.0,344500.0,349500.0,400048.0
2026-01-27,051910,345000.0,355000.0,341000.0,344000.0,308673.0
2026-01-28,051910,349500.0,366500.0,348500.0,354000.0,456693.0
2026-01-29,051910,357500.0,357500.0,336000.0,343000.0,435702.0
2026-01-30,051910,341000.0,342500.0,310500.0,310500.0,963226.0
2026-02-02,051910,312000.0,312500.0,294000.0,296500.0,492954.0
2026-02-03,051910,302000.0,307500.0,296500.0,306500.0,349494.0
2026-02-04,051910,305500.0,319000.0,305500.0,318000.0,351475.0
2026-02-05,051910,315500.0,320000.0,307500.0,312000.0,310333.0
2026-02-06,051910,303500.0,305500.0,297000.0,304000.0,266373.0
2026-02-09,051910,313000.0,315000.0,305000.0,310500.0,259118.0
2026-02-10,051910,312000.0,324500.0,310500.0,321000.0,413203.0
2026-02-11,051910,324000.0,327000.0,318000.0,322500.0,393723.0
2026-02-12,051910,325500.0,340000.0,324000.0,336500.0,576686.0
2026-02-13,051910,331000.0,336000.0,324000.0,324500.0,386073.0
2026-02-19,051910,326500.0,336500.0,326000.0,334500.0,383082.0
2026-02-20,051910,333500.0,341500.0,331500.0,337000.0,236523.0
2026-02-23,051910,339000.0,340000.0,332000.0,332500.0,232539.0
2026-02-24,051910,335000.0,351500.0,333500.0,350500.0,519344.0
2026-02-25,051910,353000.0,401500.0,347500.0,387500.0,1099978.0
2026-02-26,051910,387500.0,393500.0,383000.0,390000.0,466977.0
2026-02-27,051910,381000.0,424000.0,381000.0,417500.0,1146026.0
2026-03-03,051910,402000.0,407000.0,360000.0,361000.0,956158.0
2026-03-04,051910,343000.0,347500.0,303000.0,307000.0,720462.0
2026-03-05,051910,334500.0,338500.0,321000.0,324500.0,550806.0
2026-03-06,051910,317500.0,328000.0,307500.0,326500.0,511510.0
2026-03-09,051910,305000.0,310500.0,288000.0,300000.0,582831.0
2026-03-10,051910,320000.0,323000.0,305500.0,311000.0,279895.0
